mean_speed,max_speed,mean_aclr,mean_upaclr,max_upaclr,mean_downaclr,max_downaclr
20.283,44.1,0.06,6.23076923076923,31.5,-5.65714285714286,-13.5
17,30.6,0.25,8.8875,23.4,-8.325,-16.2
16.5176470588235,41.4,0.0132352941176471,6.83181818181818,39.6,-4.15,-21.6
18.3375,29.7,0.7125,7.2,17.1,-3.975,-12.6
20.8438356164384,46.8,0.0657534246575342,6.16451612903226,27,-6.00967741935484,-29.7
12.708,40.5,0.18,9.63,40.5,-9.18,-25.2
12.7510347826087,36.9,0.0489130434782609,4.55454545454545,19.8,-3.83684210526316,-12.6
15.3642857142857,36,0.0160714285714286,5.35,29.7,-3.816,-12.6
23.5528301886792,49.5,0.0339622641509434,5.325,20.7,-4.66666666666667,-17.1
3.10909090909091,8.1,0.0204545454545455,2.7,6.3,-1.725,-3.6
11.7132352941176,27.9,0.0529411764705882,3.01764705882353,12.6,-2.98125,-10.8
15.0375,38.7,0.01875,3.83142857142857,20.7,-3.78,-24.3
8.2213,14.058,0.0290322580645161,1.96500833333333,6.6906,-2.8350125,-6.3
24.8,42.3,0.025,5.625,12.6,-5.24117647058823,-13.5
68.7332151898734,93.96,0.0824810126582279,5.442,24.912,-7.38836363636364,-19.509
66.4335631343284,94.215,0.0115989552238806,5.36405405405405,23.796,-6.58976233333333,-18.033
47.0884052173913,95.472,0.0119617391304348,6.5328064516129,25.164,-7.61619622641509,-36.215
68.7332151898734,93.96,0.0824810126582279,5.442,24.912,-7.38836363636364,-19.509
66.4335631343284,94.215,0.0115989552238806,5.36405405405405,23.796,-6.58976233333333,-18.033
47.0884052173913,95.472,0.0119617391304348,6.5328064516129,25.164,-7.61619622641509,-36.215
19.34124,34.417,0.04898,5.56276153846154,12.853,-5.92428333333333,-12.995
19.34124,34.417,0.04898,5.56276153846154,12.853,-5.92428333333333,-12.995
13.5015434090909,29.592,0.0934204545454545,3.53252857142857,9.7199,-3.0466347826087,-9.0242
14.046605,29.592,0.0214285714285714,3.50363,9.7199,-3.14420909090909,-9.0242
13.1940068181818,30.024,0.0455977272727273,3.0776125,11.555,-3.59282,-10.0809
13.1940068181818,30.024,0.0455977272727273,3.0776125,11.555,-3.59282,-10.0809
19.8280777777778,31.932,0.181259259259259,3.77146875,18.468,-5.04086363636364,-11.3769
19.8280777777778,31.932,0.181259259259259,3.77146875,18.468,-5.04086363636364,-11.3769
25.81755859375,45.144,0.009563671875,2.46378607594937,9.649,-4.15946129032258,-14.115
21.9070623376623,37.584,0.0173948051948052,3.05904935064935,11.6849,-3.02425974025974,-10.7701
21.9070623376623,37.584,0.0173948051948052,3.05904935064935,11.6849,-3.02425974025974,-10.7701
38.4826762589928,82.118,0.0321244604316547,6.3351,22.9528,-6.18080857142857,-23.644
30.06375,52.956,0.077352380952381,7.122235,18.792,-6.32708636363636,-24.5126
38.4826762589928,82.118,0.0321244604316547,6.3351,22.9528,-6.18080857142857,-23.644
30.06375,52.956,0.077352380952381,7.122235,18.792,-6.32708636363636,-24.5126
38.5139703389831,78.516,0.0425389830508474,6.61419032258064,26.605,-7.23321785714286,-23.957
50.5030952054795,87.3,0.009136301369863,6.35612987012987,21.317,-7.07374057971014,-21.996
52.4935316483516,94.033,0.00839208791208797,7.19821914893617,28.542,-7.85006093023256,-25.918
38.5139703389831,78.516,0.0425389830508474,6.61419032258064,26.605,-7.23321785714286,-23.957
50.5030952054795,87.3,0.009136301369863,6.35612987012987,21.317,-7.07374057971014,-21.996
52.4935316483516,94.033,0.00839208791208797,7.19821914893617,28.542,-7.85006093023256,-25.918
14.6384923684211,28.98,0.0994736842105263,3.80607117647059,10.384,-2.90110523809524,-5.8219
20.66934,34.851,0.140928,5.34092142857143,10.687,-6.47724545454545,-15.16
19.8743653846154,34.851,-1.6838493740371e-17,5.34092142857143,10.687,-6.231075,-15.16
15.0529545454545,29.127,0.00763636363636366,5.00866666666667,11.7006,-4.15988888888889,-12.027
15.0529545454545,29.127,0.00763636363636366,5.00866666666667,11.7006,-4.15988888888889,-12.027
44.0365828571429,92.666,0.0202526785714286,6.3355220338983,20.842,-7.00995283018868,-30.703
60.1924777777778,92.664,0.0763949494949495,5.4445306122449,17.997,-5.184378,-29.301
44.0365828571429,92.666,0.0202526785714286,6.3355220338983,20.842,-7.00995283018868,-30.703
60.1924777777778,92.664,0.0763949494949495,5.4445306122449,17.997,-5.184378,-29.301
31.5114627906977,59.113,0.0829,6.46791818181818,20.043,-6.60616666666667,-20.516
44.7099672727273,68.652,0.0792,8.07735849056604,24.6616,-7.35768421052632,-24.912
54.003972513089,81.829,0.00499031413612565,4.0631865,35.609,-4.50406111111111,-18.473
31.5114627906977,59.113,0.0829,6.46791818181818,20.043,-6.60616666666667,-20.516
44.7099672727273,68.652,0.0792,8.07735849056604,24.6616,-7.35768421052632,-24.912
54.003972513089,81.829,0.00499031413612565,4.0631865,35.609,-4.50406111111111,-18.473
51.6300877934272,81.9,0.0111755868544601,4.83825,21.707,-5.14395242718447,-24.731
51.6300877934272,81.9,0.0111755868544601,4.83825,21.707,-5.14395242718447,-24.731
46.0548827160494,91.765,0.00355555555555556,6.30753658536585,19.3306,-6.458025,-19.436
72.1825888888889,99.649,0.101080555555555,5.38572,22.1767,-11.9094636363636,-24.407
48.3831248571429,96.266,0.0202285714285714,7.09199456140351,37.354,-8.37749354166667,-24.307
46.0548827160494,91.765,0.00355555555555556,6.30753658536585,19.3306,-6.458025,-19.436
72.1825888888889,99.649,0.101080555555555,5.38572,22.1767,-11.9094636363636,-24.407
