mean_speed,max_speed,mean_aclr,mean_upaclr,max_upaclr,mean_downaclr,max_downaclr
40.6913388461538,56.052,0.0167446153846154,3.42388888888889,14.9736,-3.6629712,-11.307
10.9403276595745,25.02,0.00765957446808509,3.82733157894737,14.689,-2.58426071428571,-8.2441
21.3771,38.847,0.0734466666666667,2.36593529411765,6.73,-2.92442307692308,-7.992
27.3248276595745,50.724,0.0283808510638298,2.54104583333333,7.378,-2.59353043478261,-13.005
7.81711837837838,14.868,0.0381567567567568,1.70398181818182,6.268,-2.40505333333333,-8.2766
11.6157515384615,29.845,0.0415976923076923,1.82596268656716,7.3832,-1.85606031746032,-11.1238
7.30675236842105,18.72,0.0183944736842105,3.04541333333333,15.806,-1.95574826086957,-9.2112
6.27087142857143,11.413,0.0738952380952381,2.02994,3.9245,-1.70432727272727,-4.9346
5.12302070422535,10.476,0.00866436619718311,1.10699714285714,5.903,-1.08942085714286,-3.9606
32.5323941369863,85.248,0.00484904109589041,2.0666277173913,12.025,-2.10272,-10.9641
20.6858465116279,42.912,0.000837209302325582,2.90462727272727,14.766,-3.04122857142857,-14.256
20.2090652173913,45.648,0.0305608695652174,2.82458260869565,15.553,-2.76346086956522,-9.864
11.4765936263736,25.633,0.00237362637362638,1.67062978723404,13.466,-1.77962727272727,-6.696
21.6843544502618,53.604,0.00339267015706806,2.4760141509434,11.738,-3.11677976190476,-13.9236
23.5929014356436,56.448,0.00500297029702969,2.2454035042735,8.675,-3.07884247058824,-14.581
28.6621759493671,52.164,0.0284810126582278,1.9535012195122,12.351,-2.04851447368421,-9.864
3.1452,6.7077,0.08855,1.00181818181818,3.599,-0.684215384615385,-2.7334
9.08328774193548,17.496,0.0664483870967742,1.79285866666667,7.4888,-1.655532,-5.6167
24.9743241830065,61.236,0.000235294117647056,3.84447625,18.002,-4.21263150684932,-19.08
11.6999258064516,21.169,0.387870967741935,3.31486470588235,9.7872,-3.16633571428571,-10.729
25.0833717948718,51.445,0.0389435897435898,4.689915,11.5199,-4.85681578947368,-11.6572
55.1059569444444,74.664,0.019,3.88028947368421,12.566,-4.29655882352941,-19.116
52.3569414965986,88.453,0.0307102040816327,4.33696103896104,15.948,-4.70616571428571,-27.033
36.634117826087,61.921,0.0639391304347826,4.89588441176471,19.188,-4.69705130434783,-16.883
37.8317240506329,61.848,0.0485797468354431,5.16903902439024,13.392,-5.47612631578947,-16.2862
52.2452037037037,89.245,0.0455111111111111,5.27941176470588,10.762,-8.85212,-16.234
51.5712851239669,86.256,0.0023801652892562,2.02315806451613,13.681,-2.12114915254237,-7.128
48.1165192771084,79.164,0.0546506024096386,1.76866666666667,7.991,-3.36933333333333,-11.126
49.7464363247863,75.06,0.022034188034188,1.50544444444444,8.096,-2.04205154639175,-12.383
26.9697184210526,46.872,0.0615868421052632,2.24797391304348,7.743,-3.29087333333333,-9.47
22.719591991342,46.911,0.00295692640692641,2.07778869565217,8.495,-2.09002324561403,-8.667
22.6242224489796,44.352,0.0139591836734694,4.87946,13.031,-5.05427083333333,-17.081
16.5620107142857,32.978,0.0657714285714286,3.296375,15.446,-2.35718125,-10.441
30.8141260251046,52.308,0.00662761506276151,2.57007219512195,13.428,-2.73508591304348,-19.26
27.56253234375,59.113,0.00140625,1.88595352112676,9.6481,-2.34601228070175,-13.466
9.45387152542373,22.645,0.0128715254237288,2.04722666666667,7.936,-2.09163379310345,-15.7164
10.1692992105263,24.373,0.0182228947368421,1.82995238095238,3.793,-2.21979588235294,-5.435
10.8149623376623,22.716,0.116438961038961,1.72693170731707,7.4523,-1.76681142857143,-7.2342
21.733480952381,41.904,0.0624309523809524,4.71245217391304,11.0841,-5.56654210526316,-14.932
25.6125961538462,48.024,0.0227333333333333,3.70115238095238,11.916,-4.26875555555555,-15.12
17.7821239344262,31.573,0.0107695081967213,3.21492484848485,12.062,-3.76555642857143,-10.872
23.8254648648649,50.33,0.136437837837838,5.21660952380952,13.133,-6.5312875,-17.3078
31.7468572972973,57.816,0.000972972972972956,2.65259090909091,7.561,-3.88806666666667,-12.095
41.6343904216867,62.28,0.00378740963855422,1.46696642857143,7.85,-2.10491176470588,-10.9392
56.0271506462585,79.524,0.0141452380952381,1.52181142857143,7.9557,-2.25998534482759,-16.2
32.5509384615385,55.656,0.00461538461538461,2.52981818181818,6.258,-3.46725,-10.17
35.3478130263158,52.632,0.0300815789473684,1.98659117647059,8.748,-1.55375952380952,-10.98
31.6739186567164,59.112,0.0163417910447761,1.58426318181818,6.555,-1.899825,-8.74
30.4929211111111,40.209,0.0667288888888889,1.89838461538462,18.161,-1.47894347826087,-6.39
20.4213945652174,39.536,0.0482326086956522,3.82139545454545,27.876,-3.63786666666667,-28.615
32.0214441176471,48.619,0.0679323529411765,3.92719047619048,27.813,-6.16625384615385,-34.856
45.729356122449,68.871,0.0269816326530612,3.22225490196078,49.97,-3.94367804878049,-53.319
52.7551955223881,70.112,0.103583582089552,2.83435294117647,29.129,-2.98093,-13.787
37.0419096774194,49.294,0.156812903225806,6.01933333333333,39.414,-2.46564,-7.963
22.2986846153846,32.962,0.433038461538462,2.39929090909091,23.353,-3.1477,-20.608
25.915280952381,33.629,1.07738095238095,4.01151818181818,16.45,-2.38907777777778,-9.386
34.6521739130435,41.92,0.194728260869565,1.71591304347826,21.568,-1.525425,-8.064
45.0087425742574,56.314,0.153811881188119,4.38141860465116,55.294,-3.38952941176471,-56.314
29.9237833333333,43.107,0.626027777777778,3.81468421052632,31.577,-3.121375,-28.386
33.51956,41.656,0.72,4.34271428571429,21.539,-4.75533333333333,-27.838
17.1350690140845,24.927,0.201042253521127,5.14275294117647,24.113,-4.72292941176471,-24.251
48.743738028169,66.46,0.117438028169014,5.79355555555555,65.896,-6.06757272727273,-65.425
29.6028928571429,44.651,0.0855535714285714,7.82557142857143,42.157,-7.65446428571429,-44.461
32.5793021276596,55.931,0.588659574468085,6.67864,52.356,-4.0733,-51.793
19.33924,28.257,0.65196,3.769875,27.516,-4.891,-24.655
28.706380952381,40.478,1.11904761904762,12.082375,40.308,-5.62761538461539,-37.819
25.4399807692308,33.86,0.278634615384615,4.3699375,24.26,-1.58371428571429,-19.832
20.93986,37.86,0.42176,3.60615384615385,12.075,-3.30327272727273,-17.433
29.3141111111111,35.513,0.785037037037037,2.5605,17,-1.9772,-5.745
48.8064931818182,67.538,0.204545454545455,4.68306,62.553,-4.70091951219512,-61.539
29.8532702702703,47.026,0.502027027027027,2.89986956521739,19.612,-3.43728571428571,-19.669
14.2906177777778,23.295,0.501688888888889,2.27564516129032,22.576,-3.42635714285714,-23.295
18.6654644444444,27.087,0.245333333333333,2.45118636363636,19.558,-1.94936818181818,-6.0931
53.2280543269231,88.668,0.0266899038461538,3.53562558139535,16.994,-5.70309113924051,-23.994
43.7082018181818,68.004,0.0267,3.966,8.9326,-3.3683275862069,-10.799
28.3721428571429,42.985,0.120382857142857,3.52066666666667,8.7784,-4.98004285714286,-20.0906
25.2569319587629,44.137,0.0183216494845361,3.58120384615385,11.01,-4.09878666666667,-15.984
26.2767517241379,42.991,0.106872413793103,3.98771875,9.72,-5.51856363636364,-10.899
51.3496926470588,72.217,0.0286323529411765,3.52318421052632,13.389,-4.3978,-19.585
70.8690425925926,98.677,0.060075,3.80390769230769,12.277,-5.59920697674419,-25.3359
42.2534389312977,82.62,0.0492526717557252,5.27998873239437,18.36,-6.14045166666667,-22.6254
38.4839962025316,63.544,0.226962025316456,5.37130930232558,24.7,-5.917675,-21.626
52.3836379310345,91.152,0.0409735632183908,4.87310652173913,12.214,-5.38044390243902,-27.245
48.54469975,70.2,0.02685,3.718625,10.977,-5.5108125,-25.2
54.9872862068965,73.404,0.0229741379310345,3.22678125,14.4,-3.92017307692308,-11.876
37.6750844660194,71.676,0.0115339805825243,3.74611964285714,10.545,-4.43818510638298,-15.7311
16.9688034482759,33.12,0.00868965517241382,3.68666,9.7949,-3.93199285714286,-14.94
23.6989880597015,56.448,0.026344776119403,6.68368387096774,14.226,-5.70636388888889,-13.335
59.8498552941176,95.508,0.0648223529411764,4.718978,15.87,-6.58397142857143,-34.599
41.6723645454545,69.156,0.0824781818181818,3.68512898550725,14.589,-5.98051951219512,-20.011
29.996898630137,55.656,0.0537739726027397,6.03588333333333,13.7386,-5.76665675675676,-18.97
46.1499891304348,80.426,0.0383717391304347,7.835,17.065,-7.1085375,-19.34945
59.65157,80.1,0.1989025,3.93728,12.3843,-6.03172666666667,-22.931
60.4126754716981,80.604,0.00543396226415096,3.93739393939394,10.907,-6.4823,-18.343
67.7958893939394,97.776,0.0272727272727273,4.513525,21.169,-6.87465384615385,-30.2543
51.320148,91.911,0.093736,5.36658679245283,16.519,-5.85224468085106,-22.146
56.344172,99.648,0.0417840000000001,6.6432,10.367,-9.86034,-17.384
42.7146142857143,73.224,0.0168311688311688,3.38152173913044,12.96,-4.97593548387097,-14.399
54.652261038961,83.052,0.0205922077922078,2.95286046511628,17.572,-3.68786470588235,-16.517
36.277052,59.94,0.0374426666666667,3.51717692307692,18.2175,-3.73226944444444,-9.178
25.65623,39.708,0.0957966666666666,4.88570714285714,21.2414,-4.3684,-10.332
27.7749274509804,49.213,0.0207725490196078,4.12505555555556,11.9544,-4.59654583333333,-35.3726
18.8931228070175,50.22,0.0413771929824562,3.80720344827586,11.7358,-3.85894285714286,-11.0729
28.9723683168317,64.441,0.0107227722772277,5.8752875,13.3333,-5.30058113207547,-19.026
45.3539920353982,89.928,0.102389380530973,5.14616379310345,20.847,-5.2165,-30.019
64.320674,82.512,0.42408,4.77625,13.2233,-5.11504545454545,-28.503
56.0609,100.33,0.0125698224852071,4.71905416666667,20.413,-6.17677945205479,-18.497
32.337188,64.296,0.036322,5.39291153846154,16.02,-5.76665,-17.281
33.6699827586207,51.121,0.0462448275862069,3.2104306122449,16.524,-4.03388947368421,-13.0531
23.569562962963,39.854,0.0268740740740741,3.98034482758621,10.654,-4.559152,-11.52
21.7788286407767,58.501,0.00706844660194174,5.93112659574468,16.559,-4.96490892857143,-17.0222
29.6322825333333,57.168,0.00758946666666665,5.4703,15.373,-6.57979676470588,-15.35082
62.4468219101124,94.32,0.0119342696629213,3.47256435643564,23.185,-4.52733376623377,-21.888
46.1358242424242,88.056,0.0146181818181818,4.65811964285714,14.3992,-6.17636904761905,-19.475
37.7198303797468,69.23,0.0264303797468355,4.82554375,28.62,-7.40445483870968,-21.417
57.0236457142857,94.428,0.590428571428571,5.15122727272727,12.3514,-7.12784615384615,-12.852
48.3015191489362,63.432,0.00421276595744678,2.6733,24.745,-3.02884090909091,-11.63
36.8562543209877,75.457,0.0174753086419753,4.07678,21.712,-5.05665555555556,-16.236
35.5202428571429,51.372,0.306857142857143,6.044,16.162,-3.996,-16.559
27.2067087804878,62.355,0.0259621951219512,5.73999,24.739,-5.973767,-17.277
22.803396,50.58,0.072,7.41833636363636,13.6164,-5.70012142857143,-13.462
25.7544621621622,56.268,0.0428153153153153,4.66219137931034,11.486,-5.10874230769231,-16.008
43.31188,66.744,0.26928,5.40726666666667,18.433,-7.4377,-13.83
57.207193877551,83.808,0.0136714285714286,3.71890384615385,14.618,-4.17485217391304,-15.444
68.7662461538462,98.136,0.190569230769231,4.60808108108108,26.713,-5.64685714285714,-17.208
43.685384375,88.128,0.17465625,5.27531081081081,16.38,-6.81512962962963,-25.45
30.3363214285714,59.366,2.69485714285714,6.89622222222222,15.87,-6.0845,-13.357
38.3389069767442,79.524,0.1348,5.92502272727273,12.86,-5.93114761904762,-28.219
39.0184511904762,73.297,0.049377380952381,4.176238,22.12,-6.01953529411765,-17.309
18.5831513513514,28.98,0.204437837837838,3.363045,9.899,-3.51157058823529,-10.548
31.9158588235294,52.849,0.0566058823529412,5.33805555555556,11.011,-5.885025,-15.774
21.596018961039,40.464,0.0103809090909091,4.07135175,10.475,-4.37985783783784,-14.328
23.2497828571429,49.212,0.0185142857142858,7.24057222222222,28.426,-7.62837058823529,-19.293
24.2121153846154,43.669,0.214653846153846,4.32493333333333,10.779,-5.39027272727273,-11.662
6.30985096774194,14.328,0.149951612903226,2.25428235294118,4.4764,-2.40530714285714,-7.3395
25.9915382352941,50.616,0.115417647058824,5.35722777777778,13.27,-5.78161875,-13.824
10.8975535714286,21.564,0.243121428571429,2.4944375,6.6953,-2.75863333333333,-8.8926
3.87168620689655,5.8655,0.0883551724137931,1.71082857142857,5.8655,-1.42595333333333,-5.7762
8.21811625,25.308,0.018035,4.25096,10.4708,-3.71689882352941,-13.7733
19.4479906976744,39.024,0.0753488372093023,3.08651632653061,7.807,-3.91241351351351,-12.594
51.1263149253731,77.401,0.0312059701492537,3.69845454545455,10.189,-3.63509696969697,-9.147
51.8419721311475,72.072,0.145185245901639,2.95934285714286,10.584,-3.64310384615385,-14.436
60.4865472972973,87.048,0.0520635135135135,3.54007142857143,13.284,-4.525946875,-14.04
40.1286952,73.657,0.111032,3.65910410958904,14.982,-4.86991538461538,-17.392
35.7060488095238,58.464,0.015025,3.98503673469388,18.647,-5.54299142857143,-17.953
59.5542324675325,91.008,0.071587012987013,4.05586666666667,13.212,-5.53130625,-21.275
49.1145564102564,68.508,0.00830769230769228,4.10072727272727,12.045,-5.28776470588235,-14.834
60.8924942307692,72.866,0.0688211538461538,4.03413333333333,21.062,-5.33842272727273,-24.443
46.6746480769231,62.462,0.000692307692307719,3.09982142857143,12.781,-3.61495833333333,-18.828
13.470835483871,26.824,0.0643854838709677,1.61479705882353,8.8903,-1.81825714285714,-9.261
14.2119571428571,39.494,0.0514357142857143,3.2217,13.716,-2.3262625,-11.415
10.9202242253521,26.967,0.0117059154929577,1.65073428571429,4.2122,-1.58179388888889,-6.17
23.666177721519,44.28,0.00440050632911392,2.7804313253012,8.244,-3.06774026666667,-11.878
18.8906687407407,50.688,0.00240000000000001,4.10757714285714,14.147,-4.41856,-31.6935
9.93114777777778,21.715,0.0267996296296296,3.20620714285714,9.6114,-3.39717769230769,-6.588
29.35602,45.076,0.183822857142857,5.33475,16.524,-4.1538,-10.043
16.1878479452055,35.929,0.0234246575342466,3.722576,11.919,-3.88412957746479,-16.057
53.2280543269231,88.668,0.0266899038461538,3.53562558139535,16.994,-5.70309113924051,-23.994
43.7082018181818,68.004,0.0267,3.966,8.9326,-3.3683275862069,-10.799
28.3721428571429,42.985,0.120382857142857,3.52066666666667,8.7784,-4.98004285714286,-20.0906
25.2569319587629,44.137,0.0183216494845361,3.58120384615385,11.01,-4.09878666666667,-15.984
26.2767517241379,42.991,0.106872413793103,3.98771875,9.72,-5.51856363636364,-10.899
51.3496926470588,72.217,0.0286323529411765,3.52318421052632,13.389,-4.3978,-19.585
70.8690425925926,98.677,0.060075,3.80390769230769,12.277,-5.59920697674419,-25.3359
42.2534389312977,82.62,0.0492526717557252,5.27998873239437,18.36,-6.14045166666667,-22.6254
38.4839962025316,63.544,0.226962025316456,5.37130930232558,24.7,-5.917675,-21.626
52.3836379310345,91.152,0.0409735632183908,4.87310652173913,12.214,-5.38044390243902,-27.245
48.54469975,70.2,0.02685,3.718625,10.977,-5.5108125,-25.2
54.9872862068965,73.404,0.0229741379310345,3.22678125,14.4,-3.92017307692308,-11.876
37.6750844660194,71.676,0.0115339805825243,3.74611964285714,10.545,-4.43818510638298,-15.7311
16.9688034482759,33.12,0.00868965517241382,3.68666,9.7949,-3.93199285714286,-14.94
23.6989880597015,56.448,0.026344776119403,6.68368387096774,14.226,-5.70636388888889,-13.335
59.8498552941176,95.508,0.0648223529411764,4.718978,15.87,-6.58397142857143,-34.599
41.6723645454545,69.156,0.0824781818181818,3.68512898550725,14.589,-5.98051951219512,-20.011
29.996898630137,55.656,0.0537739726027397,6.03588333333333,13.7386,-5.76665675675676,-18.97
46.1499891304348,80.426,0.0383717391304347,7.835,17.065,-7.1085375,-19.34945
59.65157,80.1,0.1989025,3.93728,12.3843,-6.03172666666667,-22.931
60.4126754716981,80.604,0.00543396226415096,3.93739393939394,10.907,-6.4823,-18.343
67.7958893939394,97.776,0.0272727272727273,4.513525,21.169,-6.87465384615385,-30.2543
51.320148,91.911,0.093736,5.36658679245283,16.519,-5.85224468085106,-22.146
56.344172,99.648,0.0417840000000001,6.6432,10.367,-9.86034,-17.384
42.7146142857143,73.224,0.0168311688311688,3.38152173913044,12.96,-4.97593548387097,-14.399
54.652261038961,83.052,0.0205922077922078,2.95286046511628,17.572,-3.68786470588235,-16.517
36.277052,59.94,0.0374426666666667,3.51717692307692,18.2175,-3.73226944444444,-9.178
25.65623,39.708,0.0957966666666666,4.88570714285714,21.2414,-4.3684,-10.332
27.7749274509804,49.213,0.0207725490196078,4.12505555555556,11.9544,-4.59654583333333,-35.3726
18.8931228070175,50.22,0.0413771929824562,3.80720344827586,11.7358,-3.85894285714286,-11.0729
28.9723683168317,64.441,0.0107227722772277,5.8752875,13.3333,-5.30058113207547,-19.026
45.3539920353982,89.928,0.102389380530973,5.14616379310345,20.847,-5.2165,-30.019
64.320674,82.512,0.42408,4.77625,13.2233,-5.11504545454545,-28.503
56.0609,100.33,0.0125698224852071,4.71905416666667,20.413,-6.17677945205479,-18.497
32.337188,64.296,0.036322,5.39291153846154,16.02,-5.76665,-17.281
33.6699827586207,51.121,0.0462448275862069,3.2104306122449,16.524,-4.03388947368421,-13.0531
23.569562962963,39.854,0.0268740740740741,3.98034482758621,10.654,-4.559152,-11.52
21.7788286407767,58.501,0.00706844660194174,5.93112659574468,16.559,-4.96490892857143,-17.0222
29.6322825333333,57.168,0.00758946666666665,5.4703,15.373,-6.57979676470588,-15.35082
62.4468219101124,94.32,0.0119342696629213,3.47256435643564,23.185,-4.52733376623377,-21.888
46.1358242424242,88.056,0.0146181818181818,4.65811964285714,14.3992,-6.17636904761905,-19.475
37.7198303797468,69.23,0.0264303797468355,4.82554375,28.62,-7.40445483870968,-21.417
57.0236457142857,94.428,0.590428571428571,5.15122727272727,12.3514,-7.12784615384615,-12.852
48.3015191489362,63.432,0.00421276595744678,2.6733,24.745,-3.02884090909091,-11.63
36.8562543209877,75.457,0.0174753086419753,4.07678,21.712,-5.05665555555556,-16.236
35.5202428571429,51.372,0.306857142857143,6.044,16.162,-3.996,-16.559
27.2067087804878,62.355,0.0259621951219512,5.73999,24.739,-5.973767,-17.277
22.803396,50.58,0.072,7.41833636363636,13.6164,-5.70012142857143,-13.462
25.7544621621622,56.268,0.0428153153153153,4.66219137931034,11.486,-5.10874230769231,-16.008
43.31188,66.744,0.26928,5.40726666666667,18.433,-7.4377,-13.83
57.207193877551,83.808,0.0136714285714286,3.71890384615385,14.618,-4.17485217391304,-15.444
68.7662461538462,98.136,0.190569230769231,4.60808108108108,26.713,-5.64685714285714,-17.208
43.685384375,88.128,0.17465625,5.27531081081081,16.38,-6.81512962962963,-25.45
30.3363214285714,59.366,2.69485714285714,6.89622222222222,15.87,-6.0845,-13.357
38.3389069767442,79.524,0.1348,5.92502272727273,12.86,-5.93114761904762,-28.219
39.0184511904762,73.297,0.049377380952381,4.176238,22.12,-6.01953529411765,-17.309
18.5831513513514,28.98,0.204437837837838,3.363045,9.899,-3.51157058823529,-10.548
31.9158588235294,52.849,0.0566058823529412,5.33805555555556,11.011,-5.885025,-15.774
21.596018961039,40.464,0.0103809090909091,4.07135175,10.475,-4.37985783783784,-14.328
23.2497828571429,49.212,0.0185142857142858,7.24057222222222,28.426,-7.62837058823529,-19.293
24.2121153846154,43.669,0.214653846153846,4.32493333333333,10.779,-5.39027272727273,-11.662
6.30985096774194,14.328,0.149951612903226,2.25428235294118,4.4764,-2.40530714285714,-7.3395
25.9915382352941,50.616,0.115417647058824,5.35722777777778,13.27,-5.78161875,-13.824
10.8975535714286,21.564,0.243121428571429,2.4944375,6.6953,-2.75863333333333,-8.8926
3.87168620689655,5.8655,0.0883551724137931,1.71082857142857,5.8655,-1.42595333333333,-5.7762
8.21811625,25.308,0.018035,4.25096,10.4708,-3.71689882352941,-13.7733
19.4479906976744,39.024,0.0753488372093023,3.08651632653061,7.807,-3.91241351351351,-12.594
51.1263149253731,77.401,0.0312059701492537,3.69845454545455,10.189,-3.63509696969697,-9.147
51.8419721311475,72.072,0.145185245901639,2.95934285714286,10.584,-3.64310384615385,-14.436
60.4865472972973,87.048,0.0520635135135135,3.54007142857143,13.284,-4.525946875,-14.04
40.1286952,73.657,0.111032,3.65910410958904,14.982,-4.86991538461538,-17.392
35.7060488095238,58.464,0.015025,3.98503673469388,18.647,-5.54299142857143,-17.953
59.5542324675325,91.008,0.071587012987013,4.05586666666667,13.212,-5.53130625,-21.275
49.1145564102564,68.508,0.00830769230769228,4.10072727272727,12.045,-5.28776470588235,-14.834
60.8924942307692,72.866,0.0688211538461538,4.03413333333333,21.062,-5.33842272727273,-24.443
46.6746480769231,62.462,0.000692307692307719,3.09982142857143,12.781,-3.61495833333333,-18.828
13.470835483871,26.824,0.0643854838709677,1.61479705882353,8.8903,-1.81825714285714,-9.261
14.2119571428571,39.494,0.0514357142857143,3.2217,13.716,-2.3262625,-11.415
10.9202242253521,26.967,0.0117059154929577,1.65073428571429,4.2122,-1.58179388888889,-6.17
23.666177721519,44.28,0.00440050632911392,2.7804313253012,8.244,-3.06774026666667,-11.878
18.8906687407407,50.688,0.00240000000000001,4.10757714285714,14.147,-4.41856,-31.6935
9.93114777777778,21.715,0.0267996296296296,3.20620714285714,9.6114,-3.39717769230769,-6.588
29.35602,45.076,0.183822857142857,5.33475,16.524,-4.1538,-10.043
16.1878479452055,35.929,0.0234246575342466,3.722576,11.919,-3.88412957746479,-16.057
29.5544083333333,66.78,0.0705041666666666,3.79348461538462,8.598,-4.32938181818182,-15.12
39.3346875,54.18,0.04634375,3.658,14.47,-4.59721428571429,-10.034
42.1037768292683,62.137,0.0206390243902439,2.97609756097561,13.382,-2.93481951219512,-11.5467
9.5096696969697,26.424,0.0152727272727273,4.37873571428571,9.784,-3.19991052631579,-8.4502
11.0548,22.032,0.0869777777777778,2.33812272727273,6.272,-3.45053571428571,-7.9223
15.6310745098039,27.72,0.0652941176470588,3.82672553191489,9.29,-3.14902,-14.4352
13.2474475806452,39.672,0.0127741935483871,3.73619152542373,11.704,-3.36694307692308,-20.664
18.111113902439,35.532,0.00801146341463415,2.86903488372093,11.6639,-3.14645025641026,-13.615
